MIRRORED GAP 1.4m — angle -15deg, offset -0.5m.
Fresh pillar observations: [9, 12]
Temporary fixed lookahead: 0.6m

Candidate: CONTINUOUS VIA 3.0m
AUDIT: length=3.115m reverse=0.000m minimum=1.0828m intersections=0 endpoint_error=0.003m
AUDIT: length=10.101m reverse=0.000m minimum=0.1773m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 3.0m; minimum=0.1773m

Candidate: CONTINUOUS VIA 3.5m
AUDIT: length=2.641m reverse=0.000m minimum=1.5985m intersections=0 endpoint_error=0.024m
AUDIT: length=10.149m reverse=0.000m minimum=0.1673m intersections=0 endpoint_error=0.013m
Rejected: Audit rejected: clearance 0.1673m < 0.17m

Candidate: CONTINUOUS VIA 4.0m
AUDIT: length=2.227m reverse=0.000m minimum=2.0578m intersections=0 endpoint_error=0.021m
AUDIT: length=10.195m reverse=0.000m minimum=0.1730m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 4.0m; minimum=0.1730m
SELECTED: CONTINUOUS VIA 3.0m; planned minimum=0.1773m; execution guard=0.15m

TRIKE WILL MOVE — ANGLED PILLAR PASSAGE / LOOKAHEAD 0.6m
t=  31.1 clr=1.125 xte=0.026 heading_error=+5.65deg | NAV v=+0.100 w=-0.035 steer=-22.8deg age=0.04s | CM v=+0.100 w=-0.035 steer=-22.8deg age=0.02s | LIM v=+0.100 w=-0.035 steer=-23.0deg age=0.02s | MEASURED=-22.9deg age=0.02s
t=  31.6 clr=1.076 xte=0.021 heading_error=+7.74deg | NAV v=+0.100 w=-0.034 steer=-21.9deg age=0.04s | CM v=+0.100 w=-0.034 steer=-21.9deg age=0.02s | LIM v=+0.100 w=-0.034 steer=-22.0deg age=0.02s | MEASURED=-22.0deg age=0.02s
t=  32.1 clr=1.027 xte=0.015 heading_error=+6.82deg | NAV v=+0.100 w=-0.032 steer=-20.8deg age=0.04s | CM v=+0.100 w=-0.032 steer=-20.8deg age=0.01s | LIM v=+0.100 w=-0.032 steer=-20.9deg age=0.02s | MEASURED=-20.9deg age=0.02s
t=  32.6 clr=0.979 xte=0.009 heading_error=+5.95deg | NAV v=+0.100 w=-0.030 steer=-19.6deg age=0.04s | CM v=+0.100 w=-0.030 steer=-19.6deg age=0.03s | LIM v=+0.100 w=-0.030 steer=-19.6deg age=0.02s | MEASURED=-19.7deg age=0.02s
t=  33.1 clr=0.931 xte=0.004 heading_error=+5.13deg | NAV v=+0.100 w=-0.028 steer=-18.3deg age=0.04s | CM v=+0.100 w=-0.028 steer=-18.3deg age=0.03s | LIM v=+0.100 w=-0.028 steer=-18.3deg age=0.02s | MEASURED=-18.4deg age=0.02s
t=  33.6 clr=0.883 xte=0.000 heading_error=+4.37deg | NAV v=+0.100 w=-0.025 steer=-17.0deg age=0.04s | CM v=+0.100 w=-0.025 steer=-17.0deg age=0.03s | LIM v=+0.100 w=-0.025 steer=-17.0deg age=0.02s | MEASURED=-17.1deg age=0.02s
t=  34.1 clr=0.834 xte=0.003 heading_error=+3.64deg | NAV v=+0.100 w=-0.023 steer=-15.7deg age=0.04s | CM v=+0.100 w=-0.023 steer=-15.7deg age=0.03s | LIM v=+0.100 w=-0.023 steer=-15.7deg age=0.02s | MEASURED=-15.8deg age=0.02s
t=  34.6 clr=0.794 xte=0.004 heading_error=+3.00deg | NAV v=+0.100 w=-0.021 steer=-13.9deg age=0.04s | CM v=+0.100 w=-0.021 steer=-13.9deg age=0.03s | LIM v=+0.100 w=-0.021 steer=-13.9deg age=0.02s | MEASURED=-14.4deg age=0.02s
t=  35.1 clr=0.747 xte=0.006 heading_error=+2.46deg | NAV v=+0.100 w=-0.018 steer=-12.1deg age=0.05s | CM v=+0.100 w=-0.018 steer=-12.1deg age=0.04s | LIM v=+0.100 w=-0.018 steer=-12.1deg age=0.02s | MEASURED=-12.2deg age=0.02s
t=  35.6 clr=0.702 xte=0.008 heading_error=+1.99deg | NAV v=+0.100 w=-0.016 steer=-11.0deg age=0.05s | CM v=+0.100 w=-0.016 steer=-11.0deg age=0.04s | LIM v=+0.100 w=-0.016 steer=-11.0deg age=0.02s | MEASURED=-11.1deg age=0.02s
